Date,AAPL,AMT,AMZN,DUK,IBM,JPM,NVDA,SHW,UNH,UPS,XOM
2013-02-25,13.62123966217041,59.7945442199707,12.993499755859375,44.3880729675293,123.63513946533203,35.59770202636719,2.839284896850586,46.458194732666016,45.179813385009766,59.72607421875,56.39200210571289
2013-02-26,13.811038970947266,61.29628372192383,12.968000411987305,44.696372985839844,124.65552520751953,35.5230598449707,2.872962713241577,46.93981170654297,44.96791076660156,59.72607421875,56.912872314453125
2013-02-27,13.675686836242676,62.830528259277344,13.162500381469727,45.0432014465332,126.65229034423828,36.77681350708008,2.926379680633545,48.53217315673828,45.66298294067383,60.3747673034668,57.5687141418457
2013-02-28,13.578176498413086,62.99287033081055,13.213500022888184,44.477996826171875,125.71334838867188,36.508155822753906,2.940314531326294,48.640533447265625,45.306976318359375,60.24357223510742,57.58158874511719
2013-03-01,13.241950035095215,63.423118591308594,13.286999702453613,44.477996826171875,127.01536560058594,36.500701904296875,2.951927900314331,48.90842056274414,45.366302490234375,60.40393829345703,57.5044059753418
2013-03-04,12.921414375305176,64.01569366455078,13.655500411987305,44.7734489440918,128.4425811767578,36.642494201660156,2.940314531326294,49.7813606262207,45.196781158447266,60.44768524169922,57.19575881958008
2013-03-05,13.26255989074707,63.84523391723633,13.779500007629395,45.06247329711914,129.2813720703125,36.93354797363281,2.972830295562744,49.624839782714844,45.34934997558594,61.27863311767578,57.620155334472656
2013-03-06,13.093984603881836,62.911685943603516,13.689499855041504,44.882625579833984,130.43939208984375,37.3365364074707,2.9705073833465576,49.296749114990234,45.44260025024414,61.54099655151367,57.5880126953125
2013-03-07,13.245330810546875,62.960391998291016,13.694000244140625,44.67067337036133,131.09039306640625,37.7843132019043,2.9635403156280518,49.61881637573242,45.6036376953125,61.4462776184082,57.04146957397461
2013-03-08,13.280402183532715,62.619483947753906,13.709500312805176,44.728492736816406,131.6913604736328,37.463409423828125,2.97747540473938,49.931884765625,45.612125396728516,61.548309326171875,57.20862579345703
2013-03-11,13.469587326049805,62.42464065551758,13.562000274658203,44.8248291015625,131.50355529785156,37.67234802246094,2.9496052265167236,50.48875045776367,45.95117950439453,61.72324752807617,57.3307991027832
2013-03-12,13.179194450378418,61.71839904785156,13.706500053405762,44.66425704956055,131.7977752685547,37.52310562133789,2.958895206451416,50.45863342285156,46.476722717285156,61.613895416259766,57.3307991027832
