Date,TROW,QRVO,EQIX,MDT,DVN,TER,TPR,GILD,NVR,CSCO,CE,VRTX,ISRG,UAL,V,BA,MRO
2018-06-13,103.69677734375,80.4000015258789,357.5111083984375,75.20694732666016,32.828033447265625,37.86154556274414,39.23121643066406,57.38353729248047,3104.3798828125,37.2728385925293,102.92729949951172,151.94000244140625,163.49000549316406,72.5,129.7421112060547,350.1963806152344,20.043123245239254
2018-06-14,102.89795684814452,83.6500015258789,361.1983337402344,75.84651947021484,32.210235595703125,37.978248596191406,39.28297805786133,57.7324447631836,3114.639892578125,37.8487434387207,102.42008209228516,154.99000549316406,165.17333984375,73.0199966430664,130.32135009765625,348.820068359375,19.716386795043945
2018-06-15,103.7550048828125,85.12000274658203,363.0374145507813,76.0304946899414,31.082765579223636,38.26029586791992,40.042240142822266,56.98593521118164,3182.389892578125,37.4760971069336,104.07518768310548,155.02000427246094,163.49667358398438,73.88999938964844,130.4179229736328,344.45037841796875,18.661481857299805
2018-06-18,102.93953704833984,85.79000091552734,365.7048645019531,75.56615447998047,31.739171981811523,37.978248596191406,40.49089431762695,56.03657531738281,3106.0,37.44221496582031,101.94847106933594,151.69000244140625,163.55667114257812,74.48999786376953,131.47979736328125,341.4282531738281,18.96955299377441
2018-06-19,102.29051971435548,83.51000213623047,365.7687072753906,75.88156127929688,32.13301467895508,37.91990661621094,40.44775772094727,57.56205368041992,3099.0,37.11192321777344,99.77725982666016,154.5,162.86666870117188,73.0,130.42755126953125,328.3193359375,19.16559410095215
2018-06-20,103.54698181152344,83.45999908447266,373.9259643554688,75.46100616455078,32.90526580810547,38.1241340637207,40.58580017089844,57.983978271484375,3099.919921875,37.0441780090332,99.5904312133789,157.6300048828125,162.48333740234375,74.06999969482422,130.80406188964844,329.8304138183594,19.66037368774414
2018-06-21,102.90625762939452,82.2300033569336,381.4642028808594,75.6099624633789,31.777782440185547,38.0268783569336,41.44859313964844,58.03266906738281,3065.510009765625,36.5529670715332,99.03870391845705,156.57000732421875,162.36000061035156,74.41999816894531,129.86764526367188,324.9891662597656,18.596132278442383
2018-06-22,102.3487548828125,82.05000305175781,381.3367004394531,76.05677795410156,33.42265701293945,37.73511505126953,40.78424453735352,57.66753005981445,3000.64990234375,36.58684539794922,101.4412612915039,159.19000244140625,161.07000732421875,72.94000244140625,130.6399383544922,326.1922302246094,20.052459716796875
2018-06-25,99.63610076904295,80.36000061035156,381.07275390625,75.99544525146484,32.34923553466797,36.63612747192383,40.603065490722656,57.72431945800781,2965.139892578125,35.816139221191406,98.86966705322266,154.75999450683594,157.82666015625,71.33000183105469,126.39240264892578,318.7715759277344,18.950878143310547
2018-06-26,98.72908782958984,81.72000122070312,390.56829833984375,76.1006088256836,32.88981628417969,37.00569534301758,40.67208099365234,57.002174377441406,2973.10009765625,36.03633880615234,98.8518295288086,151.5,160.92666625976562,71.0199966430664,127.9562759399414,318.8678283691406,19.3523006439209
2018-06-27,96.19119262695312,79.88999938964844,387.4456176757813,74.9002914428711,33.56938934326172,36.2568244934082,39.87831497192383,55.6957893371582,2940.919921875,35.85001754760742,98.12216186523438,147.5,158.79666137695312,69.56999969482422,126.47931671142578,317.443359375,19.809743881225582
2018-06-28,96.25775146484376,80.4800033569336,388.79302978515625,75.63623809814453,33.65433120727539,36.63612747192383,40.3959846496582,57.06707763671875,2962.219970703125,36.36663436889648,98.49591827392578,147.58999633789062,161.23666381835938,69.44000244140625,128.13970947265625,322.0921325683594,19.324296951293945
2018-06-29,96.59891510009766,80.16999816894531,391.3786315917969,75.00541687011719,33.947792053222656,37.02514266967773,40.30107498168945,57.480899810791016,2970.35009765625,36.4428596496582,98.82514190673828,169.9600067138672,159.4933319091797,69.7300033569336,127.8597412109375,322.9198913574219,19.47365951538086
2018-07-02,96.95671081542967,80.0999984741211,389.84912109375,75.37339782714844,33.61570739746094,37.2585563659668,40.00772857666016,57.83793258666992,2990.639892578125,36.25653839111328,99.13662719726562,169.61000061035156,162.6999969482422,70.91999816894531,127.9080047607422,323.46844482421875,19.28695106506348
2018-07-03,96.29934692382812,77.44000244140625,388.05560302734375,75.32960510253906,33.97867202758789,36.782005310058594,40.07675552368164,57.878509521484375,3033.5,36.137977600097656,98.7895736694336,167.72999572753906,161.86000061035156,70.16000366210938,126.89437103271484,320.4366760253906,19.85641860961914
2018-07-05,96.09964752197266,81.81999969482422,400.7193908691406,75.70856475830078,33.97095489501953,38.1241340637207,39.91282272338867,59.07939529418945,3063.199951171875,36.32575225830078,99.76838684082033,169.49000549316406,162.4633331298828,70.91999816894531,128.670654296875,320.6772766113281,19.324296951293945
2018-07-06,96.10796356201172,81.52999877929688,405.7722778320313,76.34302520751953,34.372520446777344,38.43535614013672,40.37873458862305,61.02680206298828,3017.0400390625,36.45377349853516,100.04424285888672,173.4499969482422,165.15333557128906,70.95999908447266,129.4429168701172,322.08251953125,19.68837547302246
2018-07-09,98.06341552734376,82.58000183105469,402.8680114746094,76.78367614746094,34.98259353637695,39.07724380493164,40.042240142822266,62.187156677246094,3067.0,36.41963577270508,101.17430114746094,174.16000366210938,166.47332763671875,71.79000091552734,130.82339477539062,329.08935546875,20.453880310058597
